body_type,drinks,drugs,height,income,orientation,sex,smokes,status,record,new_sign,new_religion,age
3,3,1,66,-1.0,4,2,1,1,12109,1,1,33.0
6,3,1,60,80000.0,1,1,1,1,12116,9,4,42.0
12,4,2,72,-1.0,1,1,1,3,12117,2,2,33.0
8,1,1,64,70000.0,3,2,1,1,12118,10,9,59.0
3,3,2,64,-1.0,1,2,1,1,12121,12,9,26.0
2,3,2,73,-1.0,1,1,4,1,12122,1,9,45.0
6,4,2,69,30000.0,3,2,5,1,12124,3,9,24.0
3,3,1,65,-1.0,1,2,1,1,12132,9,3,37.0
9,3,2,69,-1.0,1,1,1,3,12136,10,6,32.0
7,4,3,67,20000.0,1,2,2,1,12138,4,2,22.0
10,3,1,66,20000.0,1,2,1,1,12141,8,9,28.0
1,4,2,69,-1.0,1,1,2,1,12143,12,2,23.0
9,3,2,68,30000.0,3,2,3,3,12144,12,2,28.0
6,3,1,64,-1.0,1,1,1,3,12146,12,9,42.0
4,3,1,69,-1.0,1,1,1,1,12147,7,1,30.0
2,3,1,70,-1.0,1,2,1,1,12149,12,6,48.0
4,3,1,65,-1.0,1,2,1,1,12153,1,6,33.0
3,3,1,65,-1.0,1,2,1,1,12154,7,2,38.0
3,2,1,62,-1.0,3,2,1,1,12155,12,6,40.0
11,3,2,67,-1.0,4,2,3,1,12157,7,9,34.0
6,2,1,67,-1.0,1,2,3,1,12158,8,5,25.0
10,3,1,64,-1.0,1,2,1,1,12160,7,1,27.0
4,3,1,72,40000.0,1,1,1,4,12161,10,2,29.0
9,3,1,67,-1.0,1,2,1,1,12164,1,3,27.0
3,3,1,63,100000.0,1,2,1,1,12167,2,9,39.0
4,3,1,62,-1.0,1,2,1,1,12168,9,1,27.0
6,3,1,66,-1.0,4,2,2,4,12170,6,5,25.0
2,1,1,71,-1.0,1,1,1,1,12175,12,1,27.0
6,3,2,68,80000.0,3,1,1,1,12183,6,2,27.0
10,3,1,67,60000.0,3,1,1,1,12187,8,3,24.0
6,2,2,69,-1.0,1,1,3,1,12188,4,4,19.0
7,3,1,62,-1.0,1,2,1,1,12196,9,2,23.0
3,3,1,75,-1.0,1,1,1,1,12198,1,3,38.0
2,3,2,73,-1.0,1,1,5,1,12200,5,7,24.0
9,3,1,68,-1.0,1,2,1,1,12207,3,1,29.0
4,3,2,67,-1.0,1,1,1,3,12208,6,9,34.0
6,4,1,70,-1.0,1,1,1,1,12209,5,6,26.0
6,3,1,70,-1.0,1,1,1,1,12211,3,1,30.0
4,3,1,59,-1.0,1,2,1,1,12212,1,6,34.0
2,3,2,73,-1.0,4,1,3,1,12215,11,5,32.0
7,3,1,64,-1.0,1,2,1,1,12219,8,2,22.0
3,3,1,69,-1.0,1,1,1,1,12222,4,2,25.0
4,3,2,72,-1.0,1,1,1,1,12223,5,9,41.0
6,4,1,75,20000.0,1,1,1,1,12224,9,2,25.0
2,2,1,63,-1.0,1,2,1,1,12227,3,2,28.0
3,3,1,70,-1.0,1,1,1,1,12228,4,1,40.0
9,3,1,64,-1.0,1,2,1,1,12231,10,3,34.0
3,3,1,70,70000.0,1,1,1,1,12233,3,1,51.0
4,3,1,70,-1.0,1,1,1,1,12237,4,2,42.0
6,3,1,62,-1.0,1,2,1,1,12240,10,4,37.0
3,3,1,76,50000.0,1,1,1,3,12242,11,9,34.0
9,3,1,62,40000.0,3,2,1,1,12243,4,9,28.0
4,3,1,63,50000.0,1,2,3,1,12244,8,1,55.0
6,3,1,73,-1.0,1,1,1,1,12245,1,1,42.0
3,3,2,71,-1.0,1,1,1,1,12248,11,1,26.0
3,4,1,61,-1.0,1,2,1,1,12254,5,1,25.0
7,3,1,67,-1.0,1,1,1,1,12256,3,1,25.0
6,3,2,68,20000.0,1,1,3,1,12258,8,1,22.0
6,1,1,72,40000.0,3,1,1,1,12261,4,2,32.0
1,3,1,68,-1.0,1,1,1,1,12268,9,2,22.0
3,2,1,67,-1.0,1,1,1,1,12269,2,1,20.0
6,2,2,68,40000.0,1,1,1,1,12271,11,6,25.0
3,4,2,69,-1.0,1,1,1,3,12272,6,1,52.0
6,3,1,63,-1.0,1,2,1,1,12278,11,9,31.0
9,2,1,66,20000.0,1,2,1,1,12286,5,2,26.0
4,3,1,68,-1.0,1,1,1,1,12292,1,2,28.0
3,2,1,73,-1.0,1,1,1,1,12293,8,9,39.0
4,3,1,74,-1.0,1,1,1,1,12294,2,6,30.0
3,3,1,64,-1.0,1,2,1,1,12297,5,6,44.0
3,3,1,72,-1.0,1,1,1,1,12298,2,5,51.0
2,2,1,65,-1.0,1,2,1,1,12299,9,5,36.0
3,3,1,75,-1.0,1,1,1,1,12300,1,4,48.0
4,3,1,73,-1.0,1,1,1,1,12305,7,6,22.0
3,3,1,75,30000.0,1,1,1,1,12307,5,2,35.0
6,3,1,69,150000.0,1,1,1,1,12308,1,2,38.0
2,3,1,70,-1.0,3,2,1,1,12312,8,2,25.0
1,3,1,61,-1.0,1,2,1,1,12314,6,5,35.0
6,2,1,70,-1.0,1,1,1,1,12315,7,1,45.0
9,3,1,66,20000.0,1,2,1,3,12316,8,3,41.0
3,3,1,65,-1.0,1,1,1,1,12320,4,2,29.0
6,3,2,71,70000.0,1,1,2,1,12321,6,1,29.0
9,2,1,61,-1.0,1,2,1,1,12323,4,4,20.0
7,3,1,71,20000.0,3,1,2,1,12324,9,2,21.0
3,3,2,64,-1.0,1,1,2,1,12325,2,2,22.0
12,4,2,72,20000.0,3,1,1,3,12327,8,1,23.0
3,1,1,69,100000.0,1,1,1,1,12328,6,1,29.0
10,3,1,64,-1.0,4,2,1,1,12329,11,6,21.0
3,3,1,70,-1.0,1,1,1,1,12332,7,1,36.0
4,3,1,74,-1.0,4,1,1,1,12337,8,4,29.0
3,3,1,64,-1.0,1,2,1,1,12341,11,1,48.0
9,1,1,67,30000.0,1,2,1,1,12342,6,5,65.0
3,3,1,68,-1.0,1,1,1,1,12343,10,9,22.0
3,4,2,69,50000.0,1,1,3,1,12345,3,3,25.0
6,3,1,65,-1.0,1,2,1,1,12348,10,3,66.0
9,3,1,58,-1.0,1,2,1,1,12352,11,1,35.0
6,3,1,72,80000.0,1,1,1,1,12355,2,3,35.0
3,3,1,65,-1.0,1,2,3,1,12357,3,2,33.0
2,1,1,64,-1.0,1,1,1,1,12359,8,4,18.0
1,1,1,65,20000.0,1,1,1,1,12360,8,4,18.0
12,1,1,69,20000.0,1,1,1,1,12369,3,2,21.0
5,3,2,74,-1.0,1,1,2,1,12375,8,1,25.0
6,2,1,70,-1.0,1,1,1,1,12376,9,9,24.0
6,2,1,63,-1.0,3,2,1,1,12378,1,5,18.0
4,3,1,63,40000.0,1,2,1,1,12380,2,4,43.0
7,3,1,71,-1.0,1,1,1,1,12381,3,5,22.0
6,3,1,67,-1.0,1,1,1,1,12385,5,9,27.0
4,3,1,68,-1.0,1,1,1,1,12387,2,9,27.0
3,3,1,68,-1.0,1,1,1,1,12391,8,1,33.0
9,2,1,64,-1.0,4,2,1,1,12392,9,1,26.0
3,3,1,64,-1.0,1,2,1,1,12394,7,6,50.0
6,3,2,71,-1.0,1,1,1,1,12396,9,5,25.0
7,3,1,72,-1.0,1,1,1,1,12399,1,3,21.0
9,2,1,66,-1.0,1,2,1,1,12401,1,9,26.0
6,3,1,70,60000.0,1,1,2,1,12402,9,5,25.0
6,3,1,66,-1.0,1,2,1,1,12403,6,2,43.0
6,3,1,65,-1.0,1,2,1,1,12404,11,3,58.0
1,1,1,72,-1.0,3,1,1,1,12407,4,9,20.0
3,3,2,75,50000.0,1,1,3,1,12410,8,9,34.0
4,3,1,67,20000.0,1,1,5,1,12413,12,2,23.0
8,2,3,71,40000.0,1,1,1,1,12414,4,9,24.0
1,3,1,72,-1.0,1,1,1,1,12416,5,1,23.0
2,6,2,63,20000.0,3,2,5,1,12418,2,1,20.0
6,2,1,69,40000.0,1,2,3,1,12419,7,1,30.0
6,2,1,62,-1.0,1,2,1,1,12422,5,1,37.0
7,1,1,71,-1.0,1,1,1,1,12423,12,5,42.0
4,4,2,65,-1.0,4,2,1,1,12425,9,9,21.0
3,1,1,68,-1.0,1,2,1,1,12428,12,3,39.0
4,2,1,66,-1.0,1,1,1,1,12430,3,2,43.0
3,3,2,68,-1.0,4,1,5,1,12431,1,1,22.0
3,3,1,62,-1.0,1,2,1,1,12432,8,3,31.0
9,3,1,63,-1.0,1,2,1,1,12433,9,3,27.0
6,4,1,68,-1.0,1,2,3,1,12439,3,2,22.0
4,4,2,70,-1.0,1,1,1,1,12441,9,3,38.0
3,2,1,70,-1.0,1,1,1,1,12443,1,9,46.0
6,1,1,71,-1.0,1,1,1,4,12446,2,9,21.0
6,3,1,65,-1.0,1,2,1,1,12448,4,9,55.0
7,3,1,69,-1.0,1,1,1,1,12450,9,2,27.0
6,3,1,70,60000.0,1,1,5,1,12451,9,4,25.0
3,2,1,67,20000.0,1,1,1,1,12452,11,3,24.0
9,4,1,67,20000.0,3,2,1,1,12456,7,1,22.0
6,3,1,67,-1.0,1,2,1,1,12457,5,9,52.0
3,3,1,68,-1.0,1,1,1,1,12461,10,1,41.0
1,4,2,64,-1.0,1,2,1,1,12463,1,2,18.0
6,3,1,71,40000.0,1,1,2,1,12466,6,3,21.0
4,3,1,76,-1.0,1,1,1,1,12470,10,3,42.0
8,6,1,70,-1.0,1,1,3,1,12472,7,4,22.0
7,4,2,71,40000.0,1,1,5,1,12474,2,1,34.0
2,4,2,67,-1.0,1,2,4,1,12476,2,2,23.0
3,3,1,72,150000.0,1,1,1,1,12485,6,1,31.0
6,3,1,70,-1.0,1,1,1,1,12488,8,4,33.0
6,3,2,71,-1.0,1,1,5,1,12489,1,2,32.0
2,3,1,73,-1.0,1,1,1,1,12491,7,1,37.0
6,3,1,76,-1.0,1,1,5,1,12497,8,9,46.0
2,3,2,70,-1.0,1,1,2,4,12498,6,1,24.0
6,3,2,66,30000.0,1,1,2,1,12501,7,2,21.0
1,3,1,65,-1.0,1,1,1,4,12502,7,9,44.0
3,3,1,69,80000.0,1,1,1,1,12503,2,1,44.0
12,3,2,70,-1.0,1,1,3,1,12508,10,9,25.0
6,4,2,69,30000.0,1,1,5,1,12512,6,1,23.0
6,3,2,69,20000.0,3,2,3,1,12513,9,2,25.0
10,3,1,64,-1.0,1,2,1,1,12518,8,1,27.0
6,3,1,64,50000.0,1,2,1,1,12519,4,4,33.0
6,3,1,67,20000.0,3,1,1,1,12523,10,5,33.0
3,3,2,74,-1.0,1,1,3,4,12526,4,1,32.0
3,3,1,64,-1.0,1,2,1,1,12530,5,3,24.0
2,1,1,70,-1.0,4,1,1,1,12538,12,9,27.0
9,3,2,60,-1.0,3,2,5,1,12541,2,6,22.0
6,3,1,70,-1.0,1,2,1,4,12544,7,1,27.0
6,3,1,68,-1.0,1,1,1,1,12547,9,9,42.0
6,4,1,75,-1.0,1,1,2,1,12550,5,9,35.0
4,3,1,74,100000.0,1,1,1,1,12553,7,9,30.0
6,3,3,72,20000.0,1,1,1,1,12554,5,6,30.0
4,3,1,68,-1.0,1,1,1,1,12555,8,1,28.0
9,3,1,65,-1.0,1,2,1,1,12559,6,9,40.0
3,4,1,73,20000.0,3,1,1,1,12560,9,1,20.0
3,3,2,68,-1.0,1,1,2,1,12561,5,9,30.0
3,3,1,64,-1.0,1,2,1,1,12562,1,5,56.0
4,4,1,77,-1.0,1,1,3,1,12564,3,9,22.0
6,3,1,68,30000.0,1,1,1,1,12565,6,9,22.0
7,3,1,68,-1.0,4,1,3,1,12567,12,3,24.0
2,3,1,68,-1.0,4,1,1,1,12568,6,1,28.0
2,3,1,64,30000.0,1,1,1,3,12569,11,9,38.0
4,3,1,69,-1.0,1,1,1,4,12571,5,6,45.0
4,3,2,72,-1.0,1,1,1,3,12576,11,5,25.0
12,6,1,71,-1.0,1,1,1,1,12578,4,1,27.0
7,2,1,65,-1.0,1,1,1,4,12579,2,2,31.0
6,2,1,67,80000.0,1,1,1,1,12581,12,2,37.0
6,3,1,65,40000.0,1,2,1,1,12583,5,3,29.0
6,3,2,71,20000.0,1,1,3,1,12585,2,9,31.0
9,3,1,66,-1.0,1,2,1,1,12587,9,3,29.0
6,2,1,71,-1.0,1,2,1,1,12590,2,2,31.0
3,3,2,67,-1.0,1,1,3,1,12599,4,3,20.0
4,3,2,73,-1.0,1,1,1,1,12600,7,1,24.0
6,3,1,62,-1.0,1,2,1,4,12603,11,5,23.0
1,4,2,67,30000.0,1,2,4,1,12604,11,1,27.0
3,3,1,73,-1.0,4,1,1,1,12607,12,1,30.0
6,3,1,63,-1.0,1,2,5,1,12610,7,3,33.0
3,3,1,73,-1.0,4,1,1,1,12612,11,9,28.0
4,3,2,68,-1.0,3,1,1,1,12613,4,9,33.0
9,1,1,64,-1.0,1,2,1,1,12614,12,6,60.0
7,3,1,70,30000.0,1,1,1,1,12615,7,2,23.0
6,6,1,69,-1.0,1,1,1,3,12619,4,1,32.0
7,3,1,71,-1.0,1,1,1,1,12620,9,1,36.0
3,3,1,73,-1.0,1,1,1,1,12621,6,9,46.0
9,2,1,65,30000.0,1,2,1,1,12624,10,1,27.0
3,3,1,69,-1.0,1,1,1,1,12625,4,3,28.0
6,3,1,65,50000.0,1,2,1,1,12629,6,9,27.0
4,2,1,66,-1.0,4,1,1,1,12630,10,9,45.0
1,3,2,71,-1.0,1,1,1,4,12631,7,1,25.0
2,3,1,73,-1.0,1,1,5,4,12632,4,2,32.0
7,3,2,62,20000.0,1,2,1,1,12636,10,3,22.0
6,3,2,70,40000.0,1,2,5,1,12637,6,1,25.0
6,2,1,70,20000.0,4,1,1,1,12638,10,1,22.0
6,3,2,69,-1.0,1,1,4,4,12641,9,2,31.0
2,3,2,67,-1.0,1,2,2,1,12642,5,1,33.0
4,3,1,70,-1.0,1,1,1,1,12644,6,1,31.0
4,3,1,76,-1.0,1,1,1,2,12646,4,4,32.0
6,2,1,69,20000.0,4,1,1,1,12648,7,9,22.0
4,3,1,73,1000000.0,1,1,4,1,12651,5,5,22.0
6,3,1,71,-1.0,1,1,1,1,12653,1,4,28.0
7,2,1,68,-1.0,4,2,1,1,12661,7,3,23.0
7,2,1,63,-1.0,1,2,1,1,12664,7,6,32.0
4,2,1,72,-1.0,4,1,1,1,12668,3,1,28.0
6,3,2,67,-1.0,1,2,1,1,12669,6,4,31.0
4,3,1,70,100000.0,1,1,1,1,12670,7,3,27.0
6,3,1,61,-1.0,1,1,1,1,12671,6,6,38.0
6,1,1,70,-1.0,4,1,3,1,12672,4,9,42.0
3,3,1,71,100000.0,1,1,1,1,12675,1,6,28.0
4,3,2,69,-1.0,1,1,1,1,12678,4,6,25.0
6,3,1,72,-1.0,1,1,1,1,12679,8,1,38.0
6,3,1,67,40000.0,1,1,5,1,12682,6,3,24.0
2,3,1,66,-1.0,1,1,4,1,12685,7,2,30.0
1,4,2,72,-1.0,1,1,2,1,12687,7,2,27.0
6,3,1,65,-1.0,1,2,1,1,12688,9,3,38.0
4,3,1,70,-1.0,1,1,1,1,12690,6,2,22.0
4,3,1,70,-1.0,1,1,1,1,12692,4,3,22.0
6,4,2,72,20000.0,1,1,3,1,12693,3,2,20.0
4,1,1,67,-1.0,4,1,1,1,12695,5,9,28.0
6,3,1,73,-1.0,1,1,1,1,12697,10,2,21.0
2,3,2,72,-1.0,1,1,3,1,12705,4,3,30.0
7,5,2,78,-1.0,1,1,5,4,12708,3,2,26.0
6,3,1,73,-1.0,1,1,2,1,12709,7,1,25.0
4,4,1,72,-1.0,1,1,1,1,12711,2,6,28.0
7,3,2,68,-1.0,1,2,1,1,12714,7,2,25.0
6,1,1,72,-1.0,4,1,1,1,12720,6,1,28.0
3,2,1,68,-1.0,1,1,1,1,12721,1,2,25.0
7,2,2,70,20000.0,1,1,1,1,12723,4,2,26.0
3,3,1,66,-1.0,1,2,1,1,12725,5,6,42.0
6,3,2,69,-1.0,1,1,1,1,12727,12,1,26.0
9,3,1,64,-1.0,1,2,1,1,12728,3,4,34.0
3,3,1,70,-1.0,1,1,1,1,12732,5,1,28.0
3,2,2,68,-1.0,1,1,1,1,12737,7,2,38.0
4,4,1,70,-1.0,1,1,1,1,12741,12,1,28.0
3,3,2,72,20000.0,1,1,1,1,12742,6,1,31.0
6,3,2,71,60000.0,1,1,1,1,12743,2,4,34.0
4,3,1,68,-1.0,1,1,1,1,12746,10,1,37.0
4,3,1,70,-1.0,1,1,1,1,12747,7,4,41.0
3,3,1,72,-1.0,1,2,1,1,12748,6,9,33.0
3,3,1,73,20000.0,4,1,5,4,12749,7,9,23.0
7,3,1,64,-1.0,1,2,1,1,12751,5,4,43.0
6,3,2,63,20000.0,3,2,2,1,12757,5,9,21.0
4,3,1,69,-1.0,1,1,1,3,12758,11,1,58.0
9,1,2,67,30000.0,1,2,2,1,12766,10,4,38.0
6,3,1,67,-1.0,1,2,5,3,12768,2,2,29.0
6,4,2,71,-1.0,1,1,2,1,12772,2,1,28.0
3,3,1,72,-1.0,1,1,2,1,12773,6,8,23.0
9,2,2,68,20000.0,3,2,1,1,12783,8,5,21.0
10,3,1,70,30000.0,1,2,1,1,12785,12,3,46.0
3,3,1,72,-1.0,4,1,1,1,12786,5,1,31.0
2,3,1,62,-1.0,1,2,1,1,12792,1,9,18.0
9,3,1,62,-1.0,1,2,1,1,12796,9,4,21.0
6,3,1,63,-1.0,3,2,1,1,12798,11,5,39.0
6,3,1,72,100000.0,1,1,2,1,12801,7,3,45.0
6,3,1,64,-1.0,1,2,1,1,12804,10,3,24.0
2,1,1,68,-1.0,1,1,1,4,12805,9,5,32.0
10,3,1,62,-1.0,1,2,1,3,12807,10,1,33.0
2,3,1,72,-1.0,1,1,1,3,12808,9,1,33.0
7,2,1,65,-1.0,1,2,1,4,12809,2,3,26.0
8,2,1,75,-1.0,1,1,1,3,12810,5,9,39.0
6,3,1,65,-1.0,1,2,1,1,12813,6,3,26.0
1,3,1,63,-1.0,4,2,1,1,12814,11,1,21.0
6,3,1,64,-1.0,1,2,1,1,12815,12,4,30.0
4,1,1,69,-1.0,1,1,1,1,12819,9,4,31.0
6,3,1,70,-1.0,1,1,3,1,12820,4,2,27.0
4,3,1,75,-1.0,1,1,1,1,12821,6,4,26.0
4,2,1,73,-1.0,1,1,1,1,12824,6,9,41.0
1,2,3,71,20000.0,4,1,3,1,12826,6,1,18.0
7,3,1,73,100000.0,1,1,1,1,12829,12,5,59.0
2,4,1,79,20000.0,1,1,1,1,12833,10,2,24.0
4,3,1,66,30000.0,1,1,1,1,12835,5,4,36.0
6,3,1,72,80000.0,1,1,1,1,12840,1,7,25.0
6,3,1,72,-1.0,1,1,1,1,12841,12,5,58.0
4,3,1,66,-1.0,1,1,1,1,12842,3,4,20.0
8,3,1,64,20000.0,1,1,3,1,12843,1,4,21.0
6,3,1,64,20000.0,1,1,3,1,12844,1,4,21.0
4,2,1,71,-1.0,1,1,1,1,12845,4,9,56.0
9,4,2,71,-1.0,3,2,2,3,12846,9,1,35.0
6,3,1,71,-1.0,1,1,1,1,12848,10,2,35.0
9,1,1,67,-1.0,4,1,1,1,12850,7,4,52.0
2,3,1,64,-1.0,4,2,1,1,12852,5,2,27.0
4,3,1,68,-1.0,1,1,1,1,12857,6,2,24.0
2,3,1,67,30000.0,1,1,1,1,12860,1,1,43.0
9,3,1,67,40000.0,1,2,1,1,12861,8,4,39.0
6,3,2,64,80000.0,4,2,1,1,12867,3,1,26.0
9,3,2,66,20000.0,1,2,1,1,12869,8,9,23.0
2,2,1,63,-1.0,1,2,1,1,12870,2,5,43.0
4,3,1,67,-1.0,1,1,1,1,12871,11,7,27.0
3,4,1,71,-1.0,1,1,1,1,12873,12,2,33.0
2,5,3,65,20000.0,1,2,2,1,12882,9,9,22.0
3,3,1,67,-1.0,1,2,1,1,12883,7,3,54.0
3,2,2,63,-1.0,1,2,1,4,12885,7,2,27.0
3,3,1,66,-1.0,1,2,1,1,12887,12,4,46.0
3,3,1,65,-1.0,1,1,1,1,12888,1,1,36.0
3,3,1,71,-1.0,4,1,1,1,12894,4,9,30.0
9,3,1,65,50000.0,1,2,1,1,12898,8,9,46.0
3,3,1,69,-1.0,1,1,3,1,12899,6,4,30.0
3,3,1,64,-1.0,1,2,1,1,12901,12,1,65.0
4,3,1,71,-1.0,1,1,1,1,12902,11,6,38.0
4,3,1,66,-1.0,1,1,1,1,12903,11,3,32.0
6,3,1,66,-1.0,1,2,1,1,12904,3,1,31.0
6,4,1,66,-1.0,1,2,1,1,12906,1,9,28.0
4,3,1,69,-1.0,1,1,1,1,12907,3,1,39.0
4,3,2,68,-1.0,1,1,3,1,12913,9,4,22.0
4,3,1,74,-1.0,1,1,1,1,12915,8,1,62.0
4,4,1,69,150000.0,1,1,1,1,12917,9,6,41.0
6,3,1,64,-1.0,1,2,1,1,12918,12,4,32.0
6,3,1,67,-1.0,1,2,3,1,12920,11,4,26.0
6,3,1,71,-1.0,1,2,1,1,12921,3,3,50.0
3,2,1,70,-1.0,1,1,1,1,12925,5,7,30.0
4,6,1,65,-1.0,1,2,1,1,12932,2,8,21.0
4,3,1,71,100000.0,1,1,1,4,12933,7,1,33.0
4,3,2,73,-1.0,1,1,5,1,12937,3,9,25.0
6,3,1,66,-1.0,1,1,1,1,12938,4,3,31.0
3,3,1,65,-1.0,1,2,1,1,12940,5,4,32.0
4,2,1,70,-1.0,1,1,1,1,12942,12,3,29.0
9,3,1,62,-1.0,1,2,1,1,12945,5,1,46.0
1,4,2,71,-1.0,1,1,3,1,12949,5,6,22.0
4,2,1,67,20000.0,1,1,1,1,12950,2,1,23.0
6,3,1,60,-1.0,1,1,2,1,12951,4,6,40.0
4,3,1,73,-1.0,1,1,4,1,12953,8,9,32.0
2,3,1,71,-1.0,1,1,1,1,12957,7,1,26.0
6,3,1,68,-1.0,1,1,1,1,12963,7,2,25.0
3,3,1,68,-1.0,1,2,1,1,12965,3,4,28.0
4,5,1,71,1000000.0,1,1,2,1,12975,10,4,19.0
6,3,2,64,20000.0,1,1,2,1,12977,5,4,23.0
3,3,1,64,-1.0,1,2,1,1,12980,12,3,45.0
3,3,1,67,-1.0,1,2,1,1,12981,9,9,48.0
3,3,1,70,-1.0,4,1,1,1,12983,9,5,46.0
6,3,1,64,-1.0,1,2,1,1,12984,6,9,29.0
9,1,1,59,-1.0,3,2,1,1,12985,4,1,27.0
4,3,1,66,-1.0,1,2,1,1,12986,1,1,39.0
4,1,1,69,40000.0,1,1,1,1,12991,1,8,22.0
6,3,1,68,-1.0,1,1,1,1,12993,7,2,28.0
4,3,1,76,150000.0,1,1,1,1,12994,10,5,20.0
6,3,2,71,-1.0,1,1,3,1,12998,8,1,24.0
6,3,2,72,-1.0,1,1,3,1,12999,3,2,23.0
6,2,1,70,-1.0,1,1,1,1,13001,10,1,25.0
6,3,1,72,-1.0,1,1,3,1,13003,7,9,46.0
4,1,1,71,150000.0,1,1,1,1,13004,4,1,49.0
6,3,1,66,20000.0,1,2,1,1,13005,9,9,26.0
3,3,1,65,-1.0,1,2,5,1,13007,9,9,31.0
6,3,1,67,-1.0,1,2,1,1,13009,7,1,25.0
3,3,1,62,-1.0,4,2,1,1,13011,7,9,60.0
6,3,1,71,-1.0,1,1,1,1,13012,4,1,39.0
7,3,1,67,20000.0,4,1,4,1,13013,1,1,35.0
6,3,1,70,-1.0,1,1,1,1,13014,6,4,24.0
9,4,2,73,1000000.0,1,1,3,1,13015,4,5,26.0
4,3,1,70,-1.0,1,1,1,1,13016,9,3,30.0
6,1,1,68,30000.0,1,1,1,1,13017,8,3,24.0
6,3,1,65,-1.0,1,2,1,1,13019,12,3,21.0
3,3,1,70,-1.0,1,2,1,1,13020,5,9,46.0
6,3,1,72,20000.0,1,1,1,1,13021,5,3,21.0
10,3,1,62,30000.0,1,2,3,1,13024,9,3,35.0
4,3,1,59,-1.0,1,2,1,1,13026,9,1,38.0
3,3,1,63,-1.0,1,2,1,1,13027,1,3,36.0
6,4,1,70,40000.0,1,1,2,1,13028,8,4,34.0
2,3,1,71,-1.0,1,2,1,1,13029,8,6,29.0
6,2,1,68,-1.0,1,1,1,1,13038,7,2,34.0
3,3,1,68,-1.0,1,1,1,1,13039,12,5,57.0
6,3,1,67,-1.0,1,2,4,1,13046,12,9,52.0
3,3,1,64,-1.0,1,2,1,1,13047,4,6,25.0
10,3,1,64,-1.0,1,2,1,1,13048,6,6,36.0
6,3,1,62,-1.0,1,2,1,1,13049,4,1,30.0
9,3,1,69,40000.0,1,2,1,1,13051,6,9,28.0
4,2,1,70,-1.0,1,1,1,4,13055,3,3,34.0
1,3,1,67,-1.0,1,2,1,1,13058,10,1,25.0
2,3,1,73,-1.0,1,1,1,1,13059,4,3,36.0
6,3,1,67,-1.0,1,2,1,4,13064,7,6,26.0
2,3,1,66,-1.0,1,2,1,1,13065,1,4,42.0
4,2,2,63,-1.0,1,2,1,1,13068,3,9,33.0
6,1,1,75,20000.0,1,1,1,1,13069,8,3,20.0
3,3,1,69,-1.0,4,1,1,1,13071,7,7,32.0
3,3,1,71,-1.0,4,1,1,1,13073,11,4,43.0
12,3,1,67,1000000.0,1,1,1,1,13076,9,4,29.0
6,3,1,73,150000.0,1,1,1,1,13077,12,1,68.0
3,3,2,72,-1.0,1,1,1,1,13080,1,7,26.0
3,3,1,68,100000.0,1,1,1,1,13084,8,4,54.0
6,3,1,73,30000.0,1,1,5,1,13089,7,5,21.0
6,3,2,69,-1.0,1,1,1,1,13090,6,9,23.0
3,2,2,63,-1.0,4,2,1,1,13093,7,1,29.0
4,3,1,64,-1.0,1,2,1,1,13100,2,9,40.0
9,1,1,65,20000.0,1,2,1,1,13105,1,6,32.0
6,3,2,66,-1.0,1,2,3,1,13112,2,1,30.0
4,3,1,66,-1.0,1,1,1,1,13113,6,2,29.0
4,2,1,69,-1.0,1,2,1,1,13114,9,5,30.0
8,2,2,70,20000.0,1,1,1,1,13115,5,1,38.0
4,3,1,68,150000.0,1,1,1,1,13120,2,3,28.0
4,3,1,67,-1.0,1,2,1,1,13122,12,9,60.0
6,3,1,68,-1.0,4,1,1,1,13123,7,5,40.0
6,3,1,61,-1.0,1,2,1,1,13126,1,3,21.0
6,3,2,67,100000.0,1,1,1,1,13127,9,2,28.0
7,3,1,69,1000000.0,1,1,2,1,13131,6,3,20.0
3,3,1,67,80000.0,1,1,1,1,13132,10,4,41.0
3,3,1,72,-1.0,1,1,1,1,13134,5,1,33.0
6,3,2,69,-1.0,1,1,1,1,13136,7,9,38.0
6,3,1,74,-1.0,1,1,1,1,13138,8,3,21.0
9,3,2,67,-1.0,1,2,3,1,13142,8,1,20.0
9,1,1,66,-1.0,4,2,1,1,13145,10,3,43.0
4,3,2,67,30000.0,1,1,1,1,13147,6,9,27.0
4,4,2,72,20000.0,1,1,3,1,13148,1,3,27.0
2,2,1,65,-1.0,1,2,2,1,13149,7,3,45.0
3,3,2,67,30000.0,1,1,1,1,13150,3,2,27.0
1,3,2,69,40000.0,1,1,1,1,13152,6,1,26.0
6,3,1,64,-1.0,4,1,1,4,13159,2,1,24.0
6,4,2,63,-1.0,1,2,3,3,13163,9,3,23.0
6,2,1,71,-1.0,1,1,1,1,13164,7,9,34.0
3,2,1,68,60000.0,4,1,3,1,13165,2,5,33.0
4,3,1,66,-1.0,1,1,1,1,13166,10,6,47.0
3,1,1,68,-1.0,4,1,1,1,13167,7,3,41.0
4,3,1,67,-1.0,4,1,1,1,13168,1,4,29.0
2,3,1,68,-1.0,1,2,1,1,13169,9,1,27.0
3,3,2,70,40000.0,4,2,5,1,13170,5,2,37.0
4,3,1,68,-1.0,1,1,1,1,13171,1,1,31.0
6,3,1,65,-1.0,1,1,3,1,13175,8,9,32.0
4,3,2,76,-1.0,1,1,3,1,13179,11,2,28.0
3,3,1,64,-1.0,1,2,1,1,13181,5,6,31.0
